country,category,equipment,equipment_origin,text,source
Russia,"Trucks, Vehicles and Jeeps ",KamAZ 8x8,russian federation,"8, destroyed",https://twitter.com/UAWeapons/status/1538169293237633029
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"6, damaged and captured",https://i.postimg.cc/05BPkMNb/1004-Kam-AZ-Avtozaks.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"2, captured",https://i.postimg.cc/3NXJzDHL/7760.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"1, destroyed",https://i.postimg.cc/8C0xX3fD/t6.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"5, destroyed",https://i.postimg.cc/8z6QHD76/46g.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"12, destroyed",https://i.postimg.cc/C1DsjfnM/1201.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"6, destroyed",https://i.postimg.cc/NF6Kxmgb/ukk2.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"2, destroyed",https://i.postimg.cc/NG2Hv3sw/665.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"7, destroyed",https://i.postimg.cc/PJ5hcpv0/5544.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"4, captured",https://i.postimg.cc/Pq6cnvCm/Screenshot-8284.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"9, destroyed",https://i.postimg.cc/RhCvjJ0x/ttr.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"13, destroyed",https://i.postimg.cc/SNGK2dR1/1139-Kam-AZ-Avtozaks.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"4, destroyed",https://i.postimg.cc/Ssqsv6s3/tr1.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"3, captured",https://i.postimg.cc/bNQBNBGY/Screenshot-8285.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"16 and 17, destroyed",https://i.postimg.cc/brsP08my/1003-Kam-AZ-Avtozaks-2x.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"11, destroyed",https://i.postimg.cc/bvXpqBvT/b677.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"10, destroyed",https://i.postimg.cc/c4Hsh3jQ/ttrr.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"1, captured",https://i.postimg.cc/dQhZ41xT/443.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"1, abandoned",https://i.postimg.cc/kg3NP1YY/a6.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"8, destroyed",https://i.postimg.cc/mhW4vFLD/Screenshot-8193.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"3, destroyed",https://postimg.cc/CznZMqFz
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"15, destroyed",https://postimg.cc/KRCMt59P
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"14, destroyed",https://postimg.cc/rd1xVtNS
Russia,"Trucks, Vehicles and Jeeps ",KamAZ Avtozaks,russian federation,"5, captured",https://postimg.cc/zVzd9q5t
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"2, destroyed",https://i.postimg.cc/1XrSQGwm/1085-Kam-AZ-with-armoured-cabin.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"2, abandoned",https://i.postimg.cc/4yj6dBfd/a7.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"4, captured",https://i.postimg.cc/HL9J2hX1/1007-kamaz-with-mm501-cabin.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"3, captured",https://i.postimg.cc/MHsx6TzV/kamaazzzaa.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"1, destroyed",https://i.postimg.cc/NF43VgvL/1084-Kam-AZ-with-armoured-cabin.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"2, captured",https://i.postimg.cc/d110k8fj/26.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"1, abandoned",https://i.postimg.cc/k5h1G2f3/39.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"3, destroyed",https://i.postimg.cc/rmWjR3ww/335.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"1, captured",https://i.postimg.cc/yxJz9QDt/3d.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ with MM-501 armoured cabin,russian federation,"4, destroyed",https://twitter.com/UAWeapons/status/1561446693580771329
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-5350 with armoured cab,russian federation,"3, captured",https://i.postimg.cc/4NpY38Vb/3567.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-5350 with armoured cab,russian federation,"1, destroyed",https://i.postimg.cc/9XPFRwh7/1000-kamaz-6x6.jpg
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-5350 with armoured cab,russian federation,"2, captured",https://i.postimg.cc/BbM8p4W3/p1.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-5350 with armoured cab,russian federation,"1, captured",https://i.postimg.cc/K8D371Tn/549.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-5350 with armoured cab,russian federation,"4 and 5, captured",https://i.postimg.cc/W39WJvjf/4387.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-5350 with armoured cab,russian federation,"6, captured",https://i.postimg.cc/xj6wSkMN/3ds1.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-5350 with armoured cab,russian federation,"7, captured",https://twitter.com/UAWeapons/status/1567969237377101825
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-5350 with armoured cab,russian federation,"2 and 3, destroyed",https://twitter.com/UAWeapons/status/1568552147821764610
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-6350 8x8 artillery tractor,russian federation,"1, destroyed by Bayraktar TB2",https://i.postimg.cc/VvPSc7kX/Screenshot-8070.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-6350 8x8 artillery tractor,russian federation,"3, destroyed",https://i.postimg.cc/XqZpQvds/469.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-6350 8x8 artillery tractor,russian federation,"2, destroyed by Bayraktar TB2",https://i.postimg.cc/br0ZYQZW/Screenshot-8071.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-6350 8x8 artillery tractor,russian federation,"1, damaged by Bayraktar TB2",https://i.postimg.cc/br6jRJWd/Screenshot-8072.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-6350 8x8 artillery tractor,russian federation,"2, damaged by Bayraktar TB2",https://i.postimg.cc/nczxh49m/Screenshot-8074.png
Russia,"Trucks, Vehicles and Jeeps ",KamAZ-6350 8x8 artillery tractor,russian federation,"4 and 5, destroyed",https://twitter.com/UAWeapons/status/1560253379095535620
Russia,"Trucks, Vehicles and Jeeps ",KrAZ-255B,ussr,"1, captured",https://i.postimg.cc/B6LVH2xJ/668.png
Russia,"Trucks, Vehicles and Jeeps ",KrAZ-255B,ussr,"1, destroyed",https://i.postimg.cc/sXkvh4bK/1012-kraz255.jpg
Russia,"Trucks, Vehicles and Jeeps ",KrAZ-255B tanker,ussr,"3, destroyed",https://i.postimg.cc/gjvfJxr8/cc5.jpg
Russia,"Trucks, Vehicles and Jeeps ",KrAZ-255B tanker,ussr,"1, destroyed",https://i.postimg.cc/j2CpfJXK/7990.png
Russia,"Trucks, Vehicles and Jeeps ",KrAZ-255B tanker,ussr,"1, damaged and captured",https://i.postimg.cc/jSFbtdw7/1086-Kr-AZ-255-B-tanker.jpg
Russia,"Trucks, Vehicles and Jeeps ",KrAZ-255B tanker,ussr,"2, destroyed",https://i.postimg.cc/rmWZRsXB/43fg.png
Russia,"Trucks, Vehicles and Jeeps ",KrAZ-260 tanker,ussr,"1, destroyed",https://i.postimg.cc/B6x9TThT/1087-Kr-AZ-260-tanker.jpg
Russia,"Trucks, Vehicles and Jeeps ",MAZ TZ-500 tanker,ussr,"1, destroyed",https://i.postimg.cc/CKjxBjNC/667.jpg 
Russia,"Trucks, Vehicles and Jeeps ",Toyota Hilux pickup truck,,"1, destroyed",https://i.postimg.cc/XY7zvhsb/6k.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ Patriot jeep,russian federation,"1, captured",https://i.postimg.cc/HsjyTykV/2022-09-15-UAZ-Patriot.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ Patriot jeep,russian federation,"2, destroyed",https://i.postimg.cc/MHfnmJF9/1000-1x-Ural-4320-1x-GAZ-Patriot-and-1x-UAZ-452.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ Patriot jeep,russian federation,"1, destroyed",https://twitter.com/UAWeapons/status/1512442303100899328
Russia,"Trucks, Vehicles and Jeeps ",UAZ-23632 pickup truck,russian federation,"1, captured",https://i.postimg.cc/Hk70g9v5/f234.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-23632 pickup truck,russian federation,"3, captured",https://i.postimg.cc/QCK58qpb/patriot.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-23632 pickup truck,russian federation,"2, captured",https://postimg.cc/XrK56zCd
Russia,"Trucks, Vehicles and Jeeps ",UAZ-23632-148-64 armed pickup truck,russian federation,"1 and 2, destroyed",https://twitter.com/UAWeapons/status/1523768935933693953
Russia,"Trucks, Vehicles and Jeeps ",UAZ-394511 ‘Esaul’,russian federation,"2, damaged and captured",https://i.postimg.cc/3ww79TFW/1000-Esaul.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-394511 ‘Esaul’,russian federation,"3, destroyed",https://i.postimg.cc/Bbc53zvc/1003-esaul.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-394511 ‘Esaul’,russian federation,"1, destroyed",https://i.postimg.cc/VLdBWJq6/1021.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-394511 ‘Esaul’,russian federation,"1, damaged and captured",https://i.postimg.cc/tggdgvNx/54g.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-394511 ‘Esaul’,russian federation,"2, destroyed",https://twitter.com/RALee85/status/1550251325958529027
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"3, damaged and captured",https://i.postimg.cc/02942jVH/1009-uar452.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"1, damaged and abandoned",https://i.postimg.cc/Hk2737Xj/1005-uaz452.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"1, damaged",https://i.postimg.cc/HxGSMy5N/1013-uaz452.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"1, destroyed",https://i.postimg.cc/Jny94yX3/l7.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"7, destroyed",https://i.postimg.cc/MHfnmJF9/1000-1x-Ural-4320-1x-GAZ-Patriot-and-1x-UAZ-452.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"3, destroyed",https://i.postimg.cc/QtWqk3YK/41.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"4, captured",https://i.postimg.cc/RVC2W3LQ/1019-uaz452.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"2, destroyed",https://i.postimg.cc/ZKzJYxNP/33118.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"2, captured",https://i.postimg.cc/h49rZcwR/fd.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"1, damaged and captured",https://i.postimg.cc/qv8yk3c1/66555.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"6, destroyed",https://i.postimg.cc/sDbWpHLh/1000.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"4, destroyed",https://postimg.cc/HrVmKTYn
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"5, captured",https://postimg.cc/mcKm38z9
Russia,"Trucks, Vehicles and Jeeps ",UAZ-452 van,ussr,"5, destroyed",https://twitter.com/UAWeapons/status/1530210208751951872
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"1, damaged and captured",https://i.postimg.cc/1tx1VCKR/1088-UAZ-469.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"6, destroyed",https://i.postimg.cc/5ygGP1bC/1020-jeep.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"2, captured",https://i.postimg.cc/CxsxqBbv/c1.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"1, abandoned",https://i.postimg.cc/J4Nx3qRy/37h.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"3, captured",https://i.postimg.cc/bwKN66rf/668.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"2, destroyed",https://i.postimg.cc/hvfWmPFF/460.png
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"3, destroyed",https://i.postimg.cc/qBPkvkhM/1000.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"4, destroyed",https://i.postimg.cc/rwn5bbt5/1003-uaz469.jpg
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"1, destroyed",https://twitter.com/UAWeapons/status/1500166161144688643
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"5, destroyed",https://twitter.com/UAWeapons/status/1568552147821764610
Russia,"Trucks, Vehicles and Jeeps ",UAZ-469 jeep,ussr,"7, destroyed",https://twitter.com/UAWeapons/status/1569727630189936641
Russia,"Trucks, Vehicles and Jeeps ",UAZ-515195 'Esaul',russian federation,"1, destroyed",https://i.postimg.cc/MTD1Lqjf/1007-UAZ-515195-Esaul.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Avtozaks,russian federation,"4, destroyed",https://i.postimg.cc/0ySTF1GP/1147-Ural-Avtozaks.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Avtozaks,russian federation,"1, destroyed",https://i.postimg.cc/1RJHS7Ck/4320ural.png
Russia,"Trucks, Vehicles and Jeeps ",Ural Avtozaks,russian federation,"1, captured",https://i.postimg.cc/5N8S7H7h/1167-Ural-Avtozaks.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Avtozaks,russian federation,"3, destroyed",https://i.postimg.cc/G2bNNBz1/1145-Ural-Avtozaks.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Avtozaks,russian federation,"2, destroyed",https://i.postimg.cc/Y0nfxjLr/uural4320001.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Avtozaks,russian federation,"5, destroyed",https://i.postimg.cc/kXvznpZN/v7.png
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"12, destroyed",https://i.postimg.cc/15FDsp55/1008-Ural-Federal.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"3, 4 and 5, destroyed",https://i.postimg.cc/3JGxN84G/58.png
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"9, destroyed",https://i.postimg.cc/8PWNKXPH/1001-ural-federal.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"2, captured",https://i.postimg.cc/8zRv7PLY/68.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"1, abandoned",https://i.postimg.cc/JhwxKbT0/4454.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"11, destroyed",https://i.postimg.cc/QdLD721D/1005-Ural-Federal.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"2, destroyed",https://i.postimg.cc/R0338kTX/b90.png
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"6, destroyed",https://i.postimg.cc/RVDSn5T2/f1f.png
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"8, destroyed",https://i.postimg.cc/XJ6nn7Vp/52.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"4, captured",https://i.postimg.cc/dV3Dkbgw/b8.png
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"7, destroyed",https://i.postimg.cc/j57VDGnk/at2.jpg  
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"1, captured",https://i.postimg.cc/kgyJBXRg/54.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"14, destroyed",https://i.postimg.cc/pV3y3z83/1023-ural-federal.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"3, captured",https://postimg.cc/4nNVGy79
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"1, destroyed",https://postimg.cc/YvcvvC98
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"10, destroyed",https://postimg.cc/YvjdC8vQ
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"13, destroyed",https://twitter.com/UAWeapons/status/1568344642105532418
Russia,"Trucks, Vehicles and Jeeps ",Ural Federal,russian federation,"5, damaged and captured",https://twitter.com/UAWeapons/status/1568344642105532418
Russia,"Trucks, Vehicles and Jeeps ",Ural-375D,ussr,"1, destroyed",https://i.postimg.cc/gj8g0qT9/dg.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-375D,ussr,"2, destroyed",https://i.postimg.cc/pTSh61mZ/ural.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"201, destroyed",https://i.postimg.cc/02q2n0M9/1005.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"99, destroyed",https://i.postimg.cc/0Nm0V8bn/1017-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"44, captured",https://i.postimg.cc/0Qx3NNNy/bn8.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"28, captured",https://i.postimg.cc/0yhB1dJk/t6.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"8, abandoned",https://i.postimg.cc/0yrVn7sf/4314.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"97, destroyed",https://i.postimg.cc/15drnnZM/urall43200.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"92, destroyed",https://i.postimg.cc/1X9JHLWH/ural443200.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"47, captured",https://i.postimg.cc/1XtGFbF3/2d2.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"94, destroyed",https://i.postimg.cc/1tKKfv9N/urall4320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"267, destroyed",https://i.postimg.cc/25wj2ysj/1003-ural-unkn-truck.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"172, destroyed",https://i.postimg.cc/25yJ2rjH/2c-Aw-X5es-jpg-large.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"39, captured",https://i.postimg.cc/26Mr9sCf/667.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"21 and 22, destroyed",https://i.postimg.cc/26swMW6w/ug1.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"181, destroyed",https://i.postimg.cc/28B8Lr6x/1018-ural.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"39, destroyed",https://i.postimg.cc/2S8SK8cT/356.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"148, destroyed",https://i.postimg.cc/2ykV2fP2/uurall4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"241, destroyed",https://i.postimg.cc/3JNf7jgt/1109_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"53, captured",https://i.postimg.cc/3JZg39j4/u1.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"90, destroyed",https://i.postimg.cc/3R3X52gr/Ural432000.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"67, destroyed",https://i.postimg.cc/3RVHqycB/1011.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"211, destroyed",https://i.postimg.cc/3RjV4KR9/1096-Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"17, destroyed",https://i.postimg.cc/3w8MF5T8/f43.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"62, captured",https://i.postimg.cc/3xDL0Kfp/1113_Ural-4320_captured.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"103, destroyed",https://i.postimg.cc/3xL9xcqF/1149-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"23, captured",https://i.postimg.cc/3xdpQc4z/68.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"59, captured",https://i.postimg.cc/3xzdgFbn/ug2.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"24, captured",https://i.postimg.cc/4d04PjhS/u1.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"20, captured",https://i.postimg.cc/4dKLRgKK/47777.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"36, captured",https://i.postimg.cc/4xnDLkLN/1094-Ural-4320-captured.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"153, destroyed",https://i.postimg.cc/526Qhbjr/uuurakk.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"168 and 169, destroyed",https://i.postimg.cc/52JhX2WH/6.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"260, destroyed",https://i.postimg.cc/5N2C22WD/1152-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"208 and 209, destroyed",https://i.postimg.cc/5NPcSNmR/1093-Ural-4320-2x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"51, destroyed",https://i.postimg.cc/5tLHRH8Q/1161-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"60 and 61, destroyed",https://i.postimg.cc/5tQL19rT/6h.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"275, 276, 277 and 278, destroyed",https://i.postimg.cc/5ysp1Drm/1017-ural4320-x4.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"65, destroyed",https://i.postimg.cc/63yXzVYq/1009.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"87, destroyed",https://i.postimg.cc/660H3p31/uraal4320.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"75, captured",https://i.postimg.cc/66gbyLs4/p6.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"42, captured",https://i.postimg.cc/6QcY6f4y/Screenshot-8473.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"284, destroyed",https://i.postimg.cc/6QyjFbLr/1008-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"33, captured",https://i.postimg.cc/7L9pJPK8/d5.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"56, captured",https://i.postimg.cc/7Lw5g0r2/u2.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"34, destroyed",https://i.postimg.cc/7Zv4rPZS/15.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"25, destroyed",https://i.postimg.cc/7hcLKtkP/r35.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"110, destroyed",https://i.postimg.cc/85qZ6t9p/444.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"255, destroyed",https://i.postimg.cc/85vtn6b3/1007-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"63, captured",https://i.postimg.cc/8CmmLsRF/1114_Ural-4320_captured.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"11, captured",https://i.postimg.cc/8PkhtK90/4h.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"269 and 270, destroyed",https://i.postimg.cc/8kfvzjxt/1008-ural4320-2x.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"178, destroyed",https://i.postimg.cc/8zKK8QRq/1015-ural.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"104, destroyed",https://i.postimg.cc/9F0BQPsr/uuuuuraall4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"84, destroyed",https://i.postimg.cc/9F3ht7TX/1013.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"14, captured",https://i.postimg.cc/9MPX43LV/554f.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"100, destroyed",https://i.postimg.cc/9QfM8Pb9/1006-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"46, destroyed",https://i.postimg.cc/B6766VwR/h7.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"57, captured",https://i.postimg.cc/BQ3TWRFf/u2.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"83, destroyed",https://i.postimg.cc/BbFGfSWG/1012.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"56, destroyed",https://i.postimg.cc/Bv7g160m/b3.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"101, destroyed",https://i.postimg.cc/Bv95prbK/uural432001.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"65, captured",https://i.postimg.cc/Bvk4bF7L/Screenshot-8948.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"73, destroyed",https://i.postimg.cc/C1JcwYZX/178.png
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"244, destroyed",https://i.postimg.cc/C1wJ2bhH/1112_Ural-4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"266, destroyed",https://i.postimg.cc/C5FfDFBB/1159-ural.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"285, destroyed",https://i.postimg.cc/C5VcBhy7/1010-ural4320.jpg
Russia,"Trucks, Vehicles and Jeeps ",Ural-4320,russian federation,"154, destroyed",https://i.postimg.cc/CxXnYXqx/uuurall.jpg
